City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Kyshtovka,RU,2022-04-12 18:37:56,56.555,76.6271,26.58,95,30,3.51
293,Praxedis Guerrero,MX,2022-04-12 18:37:56,31.3667,-106.0167,76.46,16,0,30.22
294,Vernon,CA,2022-04-12 18:37:57,50.2581,-119.2691,47.73,21,100,5.99
295,Campeche,MX,2022-04-12 18:37:57,19.0,-90.5,99.19,30,100,7.9
296,Mount Isa,AU,2022-04-12 18:37:58,-20.7333,139.5,82.17,30,93,0.0
297,Shenzhen,CN,2022-04-12 18:37:58,22.5455,114.0683,79.07,95,7,5.7
298,Paraopeba,BR,2022-04-12 18:37:59,-19.2757,-44.4033,81.07,56,95,4.88
299,Kant,IN,2022-04-12 18:37:59,27.8,79.8,87.64,15,100,6.64
300,Itarema,BR,2022-04-12 18:38:00,-2.9248,-39.9167,81.72,80,100,9.04
301,Gazli,UZ,2022-04-12 18:38:00,40.1333,63.45,71.8,42,5,8.86
302,Saint John,CA,2022-04-12 18:35:22,45.2727,-66.0677,47.17,89,100,6.91
303,Havre,FR,2022-04-12 18:38:01,49.5833,0.3333,56.34,93,75,6.91
304,Gaya,IN,2022-04-12 18:38:02,24.7833,85.0,84.11,79,73,5.75
305,Pisco,PE,2022-04-12 18:33:41,-13.7,-76.2167,73.45,60,0,21.85
306,Bilma,NE,2022-04-12 18:38:02,18.6853,12.9164,90.84,8,0,8.21
307,Egvekinot,RU,2022-04-12 18:38:03,66.3167,-179.1667,-0.96,89,100,12.46
308,Beamsville,CA,2022-04-12 18:35:17,43.1668,-79.4829,65.91,54,88,5.99
309,Alyangula,AU,2022-04-12 18:38:04,-13.8483,136.4192,76.87,100,99,3.44
310,Tezu,IN,2022-04-12 18:38:04,27.9167,96.1667,70.74,70,34,4.63
311,Marsh Harbour,BS,2022-04-12 18:36:45,26.5412,-77.0636,75.2,60,3,17.92
312,Bilibino,RU,2022-04-12 18:39:05,68.0546,166.4372,-1.07,77,100,3.6
313,Taywarah,AF,2022-04-12 18:39:05,33.35,64.4167,48.69,24,0,3.4
314,Shitanjing,CN,2022-04-12 18:39:06,39.2342,106.3439,38.71,14,2,9.84
315,Fukue,JP,2022-04-12 18:39:06,32.6881,128.8419,64.71,87,100,5.06
316,Tabou,CI,2022-04-12 18:39:07,4.423,-7.3528,81.3,82,100,8.93
317,Norman Wells,CA,2022-04-12 18:39:07,65.282,-126.8329,12.24,48,0,6.91
318,Russell,US,2022-04-12 18:39:08,32.3502,-85.1999,80.11,54,40,10.36
319,Sidhi,IN,2022-04-12 18:39:08,24.4167,81.8833,87.04,17,99,4.81
320,Biarritz,FR,2022-04-12 18:39:08,43.4801,-1.5556,69.21,59,0,11.5
321,Sistranda,NO,2022-04-12 18:39:09,63.7256,8.834,40.96,68,100,6.24
322,Fomboni,KM,2022-04-12 18:39:09,-12.28,43.7425,83.52,69,28,7.63
323,Geraldton,AU,2022-04-12 18:39:10,-28.7667,114.6,59.41,88,0,4.61
324,El Socorro,HN,2022-04-12 18:39:10,14.6333,-87.9167,81.55,26,99,5.39
325,Pacific Grove,US,2022-04-12 18:35:02,36.6177,-121.9166,58.21,60,0,8.99
326,Lai,TD,2022-04-12 18:39:11,9.3952,16.2989,88.2,42,71,6.31
327,Southbridge,US,2022-04-12 18:37:21,42.0751,-72.0334,67.19,63,53,3.0
328,Storforshei,NO,2022-04-12 18:39:11,66.4043,14.5233,35.38,80,75,0.0
329,Tafalla,ES,2022-04-12 18:39:12,42.5269,-1.6745,61.14,66,100,6.38
330,Omboue,GA,2022-04-12 18:39:12,-1.5746,9.2618,79.3,86,78,6.8
331,Sri Aman,MY,2022-04-12 18:39:13,1.2376,111.4621,75.25,94,94,0.0
332,Ribeira Grande,PT,2022-04-12 18:39:13,38.5167,-28.7,63.0,82,75,10.36
333,Mayo,US,2022-04-12 18:39:14,38.8876,-76.5119,78.67,52,75,10.36
334,Caravelas,BR,2022-04-12 18:39:14,-17.7125,-39.2481,81.55,68,91,6.42
335,Sur,OM,2022-04-12 18:34:35,22.5667,59.5289,86.56,31,0,7.58
336,Auki,SB,2022-04-12 18:39:14,-8.7676,160.7034,78.93,78,100,3.58
337,Vermilion,US,2022-04-12 18:39:15,40.1667,-87.7506,66.79,68,100,11.99
338,Gornyak,RU,2022-04-12 18:39:15,50.9942,81.4661,39.6,70,0,13.94
339,Flinders,AU,2022-04-12 18:39:16,-34.5833,150.8552,58.37,87,50,9.28
340,Navrongo,GH,2022-04-12 18:39:16,10.8956,-1.0921,96.78,29,2,5.59
341,Muli,MV,2022-04-12 18:39:17,2.9167,73.5667,84.0,75,20,11.39
342,Suure-Jaani,EE,2022-04-12 18:39:17,58.5361,25.4706,35.82,81,9,4.27
343,Jinchang,CN,2022-04-12 18:39:18,38.4953,102.1739,40.32,16,69,3.38
344,Castel Volturno,IT,2022-04-12 18:39:18,41.0149,13.9462,58.03,76,0,2.3
345,Morgaushi,RU,2022-04-12 18:39:19,55.9643,46.7743,44.76,92,89,8.16
346,Nchelenge,ZM,2022-04-12 18:39:19,-9.3451,28.734,70.32,88,94,5.68
347,Jacareacanga,BR,2022-04-12 18:39:20,-6.2222,-57.7528,79.66,92,100,3.02
348,Floriano,BR,2022-04-12 18:39:20,-6.7669,-43.0225,89.94,53,94,2.64
349,Saint-Joseph,RE,2022-04-12 18:39:21,-21.3667,55.6167,75.58,84,55,17.13
350,Jishou,CN,2022-04-12 18:39:21,28.3167,109.7167,60.87,93,100,0.94
351,Puerto Escondido,MX,2022-04-12 18:39:22,15.85,-97.0667,88.63,70,75,13.8
352,Huai Thalaeng,TH,2022-04-12 18:39:22,14.997,102.6475,87.28,53,79,6.15
353,Turukhansk,RU,2022-04-12 18:39:22,65.8167,87.9833,32.11,99,100,13.85
354,Batemans Bay,AU,2022-04-12 18:39:23,-35.7167,150.1833,58.1,85,14,4.18
355,Noumea,NC,2022-04-12 18:39:23,-22.2763,166.4572,77.0,99,0,7.61
356,Fortuna,US,2022-04-12 18:39:24,40.5982,-124.1573,49.93,77,75,1.99
357,Rong Kwang,TH,2022-04-12 18:39:24,18.339,100.3174,81.45,43,3,2.15
358,Gunjur,GM,2022-04-12 18:40:25,13.2019,-16.7339,75.27,69,0,18.41
359,Shimoda,JP,2022-04-12 18:40:25,34.6667,138.95,63.1,95,30,8.57
360,Winnemucca,US,2022-04-12 18:40:26,40.973,-117.7357,37.45,32,75,13.8
361,Patiya,BD,2022-04-12 18:40:26,22.2931,91.9762,75.09,96,16,4.54
362,Amazar,RU,2022-04-12 18:40:27,53.858,120.875,18.93,89,55,4.0
363,Kitgum,UG,2022-04-12 18:40:27,3.2783,32.8867,70.32,84,100,4.25
364,Besigheim,DE,2022-04-12 18:40:28,48.9833,9.1333,60.37,72,100,5.55
365,Paamiut,GL,2022-04-12 18:40:28,61.994,-49.6678,33.35,72,5,7.61
366,Yar-Sale,RU,2022-04-12 18:40:28,66.8333,70.8333,34.84,99,100,13.62
367,Yeppoon,AU,2022-04-12 18:40:29,-23.1333,150.7333,71.38,77,8,10.69
368,Chivilcoy,AR,2022-04-12 18:40:29,-34.8957,-60.0167,67.42,33,99,17.22
369,Naron,ES,2022-04-12 18:40:30,43.5167,-8.1528,60.03,86,16,9.91
370,Patacamaya,BO,2022-04-12 18:40:30,-17.2333,-67.9167,62.08,15,6,12.01
371,Shache,CN,2022-04-12 18:40:30,38.4167,77.2406,63.55,25,53,2.73
372,Kihei,US,2022-04-12 18:40:31,20.785,-156.4656,79.97,71,20,10.36
373,Xiamen,CN,2022-04-12 18:40:31,24.4798,118.0819,69.85,94,0,2.24
374,Svetlaya,RU,2022-04-12 18:40:32,46.5389,138.3297,32.38,93,100,7.29
375,Raudeberg,NO,2022-04-12 18:40:32,61.9875,5.1352,43.47,67,100,5.23
376,Tarabuco,BO,2022-04-12 18:40:32,-19.1667,-64.9167,62.91,44,2,9.53
377,Lumeje,AO,2022-04-12 18:40:33,-11.55,20.7833,72.66,67,100,4.47
378,Pinhao,BR,2022-04-12 18:40:33,-25.6956,-51.6597,67.32,90,81,7.65
379,Thul,PK,2022-04-12 18:40:34,28.2403,68.7759,88.97,17,4,7.87
380,Pontianak,ID,2022-04-12 18:40:34,-0.0333,109.3333,76.98,100,75,3.44
381,La Romana,DO,2022-04-12 18:40:34,18.4273,-68.9728,88.16,55,75,9.22
382,Opunake,NZ,2022-04-12 18:40:35,-39.4556,173.8583,62.85,90,100,23.55
383,Hobyo,SO,2022-04-12 18:40:35,5.3505,48.5268,83.05,72,6,12.8
384,Namibe,AO,2022-04-12 18:40:36,-15.1961,12.1522,75.22,75,0,8.21
385,Artyom,AZ,2022-04-12 18:40:36,40.4723,50.333,53.74,83,1,33.76
386,Makakilo City,US,2022-04-12 18:40:36,21.3469,-158.0858,79.12,70,0,8.05
387,Labuhan,ID,2022-04-12 18:40:37,-6.8844,112.2051,76.86,86,68,5.53
388,Qiongshan,CN,2022-04-12 18:40:37,20.0058,110.3542,73.38,94,20,4.47
389,Tres Arroyos,AR,2022-04-12 18:40:38,-38.3739,-60.2798,58.53,58,72,15.12
390,Shiyan,CN,2022-04-12 18:40:38,32.6475,110.7781,55.71,84,100,3.98
391,Paka,MY,2022-04-12 18:40:39,4.6374,103.4368,78.73,89,78,2.3
392,Dong Hoi,VN,2022-04-12 18:40:14,17.4833,106.6,73.42,93,11,4.34
393,Tongliao,CN,2022-04-12 18:40:39,43.6125,122.2653,40.39,37,2,5.95
394,Bairiki,KI,2022-04-12 18:40:40,1.3292,172.9752,80.6,83,40,8.05
395,Reporoa,NZ,2022-04-12 18:40:40,-38.4333,176.35,57.42,91,100,9.71
396,Djibo,BF,2022-04-12 18:40:40,14.1022,-1.6306,95.4,6,95,7.96
397,Winslow,US,2022-04-12 18:40:41,35.0242,-110.6974,53.78,36,75,23.02
398,Luderitz,NA,2022-04-12 18:40:41,-26.6481,15.1594,62.49,81,0,4.92
399,Katsuura,JP,2022-04-12 18:40:42,35.1333,140.3,62.19,95,6,13.0
400,Sioux Lookout,CA,2022-04-12 18:40:42,50.1001,-91.917,37.47,44,40,5.75
401,Snasa,NO,2022-04-12 18:40:42,64.2457,12.3778,38.61,99,100,2.82
402,Janauba,BR,2022-04-12 18:40:43,-15.8025,-43.3089,90.48,37,94,8.43
403,Fort Dodge,US,2022-04-12 18:40:43,42.4975,-94.168,58.82,76,100,19.57
404,Chiplun,IN,2022-04-12 18:40:44,17.5333,73.5167,83.98,50,100,0.56
405,Buala,SB,2022-04-12 18:40:44,-8.145,159.5921,80.11,79,76,7.02
406,Kavaratti,IN,2022-04-12 18:40:44,10.5669,72.642,84.47,71,100,5.77
407,Bud,US,2022-04-12 18:41:45,39.447,-86.1758,66.15,82,100,11.97
408,Agadez,NE,2022-04-12 18:41:45,19.75,10.25,90.05,6,0,12.37
409,Pedasi,PA,2022-04-12 18:41:46,7.5333,-80.0333,93.07,69,100,13.02
410,Mundo Nuevo,MX,2022-04-12 18:41:46,18.7,-95.5,84.74,69,100,15.37
411,Aldan,RU,2022-04-12 18:41:47,58.6031,125.3894,10.87,99,100,2.37
412,Dasoguz,TM,2022-04-12 18:41:47,41.8363,59.9666,67.95,52,0,9.22
413,Chapais,CA,2022-04-12 18:41:47,49.7834,-74.8492,47.98,73,68,14.16
414,Batagay,RU,2022-04-12 18:41:48,67.6333,134.6333,2.08,97,100,3.62
415,Ekhabi,RU,2022-04-12 18:41:48,53.5102,142.9671,22.42,87,100,8.28
416,Luganville,VU,2022-04-12 18:41:49,-15.5333,167.1667,77.34,86,79,2.95
417,Fengxian,CN,2022-04-12 18:41:49,34.7039,116.5872,52.14,31,100,6.91
418,La Libertad,EC,2022-04-12 18:41:50,-2.2333,-80.9,78.46,73,40,11.5
419,Carndonagh,IE,2022-04-12 18:41:50,55.25,-7.2667,49.62,97,100,2.82
420,Malanje,AO,2022-04-12 18:41:51,-9.5402,16.341,65.95,90,62,2.01
421,Zhigansk,RU,2022-04-12 18:41:51,66.7697,123.3711,2.88,91,100,8.52
422,Wajima,JP,2022-04-12 18:41:52,37.4,136.9,58.01,83,100,3.76
423,Basco,PH,2022-04-12 18:41:52,20.4487,121.9702,77.11,71,100,11.52
424,Dondo,MZ,2022-04-12 18:41:52,-19.6094,34.7431,78.31,93,1,3.42
425,Alekseyevsk,RU,2022-04-12 18:41:53,57.8406,108.3492,16.66,98,62,1.5
426,Bardiyah,LY,2022-04-12 18:41:53,31.7561,25.0865,58.39,58,20,7.14
427,Nabire,ID,2022-04-12 18:41:54,-3.3667,135.4833,75.96,93,100,3.36
428,Kemijarvi,FI,2022-04-12 18:41:54,66.7131,27.4306,28.35,92,78,1.28
429,Wakkanai,JP,2022-04-12 18:41:54,45.4094,141.6739,35.42,89,100,10.69
430,Kirakira,SB,2022-04-12 18:41:55,-10.4544,161.9205,80.06,82,56,5.61
431,Vranjska Banja,RS,2022-04-12 18:41:55,42.555,21.9922,52.5,63,0,4.92
432,Jaciara,BR,2022-04-12 18:41:56,-15.9653,-54.9683,89.82,47,3,5.79
433,Sajanan,TN,2022-04-12 18:41:56,37.0573,9.2426,72.52,69,46,23.15
434,Keetmanshoop,NA,2022-04-12 18:41:57,-26.5833,18.1333,79.72,22,0,3.44
435,Henties Bay,NA,2022-04-12 18:41:57,-22.116,14.2845,66.27,76,100,3.27
436,Christchurch,NZ,2022-04-12 18:41:58,-43.5333,172.6333,50.95,89,100,3.44
437,Lahij,YE,2022-04-12 18:41:58,13.1667,44.5833,80.87,35,0,5.57
438,Hurricane,US,2022-04-12 18:41:58,37.1753,-113.2899,52.86,14,2,8.72
439,Kaberamaido,UG,2022-04-12 18:41:59,1.7389,33.1594,72.43,65,93,4.85
440,Fare,PF,2022-04-12 18:41:59,-16.7,-151.0167,82.35,70,2,17.78
441,Superior,US,2022-04-12 18:42:00,46.7208,-92.1041,45.48,72,100,13.8
442,Carballo,ES,2022-04-12 18:42:00,43.213,-8.691,58.87,86,18,6.42
443,Show Low,US,2022-04-12 18:41:57,34.2542,-110.0298,50.65,44,11,8.99
444,Vung Tau,VN,2022-04-12 18:42:00,10.346,107.0843,81.14,79,8,8.55
445,Bandarbeyla,SO,2022-04-12 18:42:01,9.4942,50.8122,81.73,80,4,8.46
446,Guerrero Negro,MX,2022-04-12 18:42:01,27.9769,-114.0611,66.85,62,45,22.15
447,Gualdo Tadino,IT,2022-04-12 18:42:02,43.2317,12.781,54.86,50,100,2.57
448,Los Llanos De Aridane,ES,2022-04-12 18:42:02,28.6585,-17.9182,62.35,87,40,18.41
449,Vanimo,PG,2022-04-12 18:42:03,-2.6741,141.3028,76.73,91,100,6.44
450,Mao,ES,2022-04-12 18:43:03,39.8885,4.2658,59.56,94,75,8.05
451,Ziarat,PK,2022-04-12 18:43:03,30.3823,67.7282,58.33,12,99,7.27
452,Lichinga,MZ,2022-04-12 18:43:04,-13.3128,35.2406,66.29,100,75,9.22
453,Mehamn,NO,2022-04-12 18:43:04,71.0357,27.8492,30.11,72,98,16.33
454,Luquillo,PR,2022-04-12 18:39:26,18.3725,-65.7166,87.58,66,40,11.5
455,Chino Valley,US,2022-04-12 18:43:05,34.7575,-112.4538,56.77,24,0,21.85
456,Kyra,RU,2022-04-12 18:43:05,49.5776,111.9753,28.81,49,100,2.89
457,Athabasca,CA,2022-04-12 18:43:06,54.7169,-113.2854,18.01,48,100,11.16
458,Kidal,ML,2022-04-12 18:43:06,18.4411,1.4078,93.56,7,1,12.15
459,Marinhais,PT,2022-04-12 18:43:07,39.0473,-8.7024,59.99,73,5,7.67
460,Resistencia,AR,2022-04-12 18:43:07,-27.4606,-58.9839,82.06,66,75,6.91
461,Olafsvik,IS,2022-04-12 18:43:07,64.8945,-23.7142,37.53,73,41,14.07
462,Martil,MA,2022-04-12 18:43:08,35.6166,-5.2752,62.56,67,75,9.22
463,Ishigaki,JP,2022-04-12 18:43:08,24.3448,124.1572,73.53,94,40,6.91
464,Agirish,RU,2022-04-12 18:43:09,61.9247,63.0231,35.35,97,16,7.27
465,Katangli,RU,2022-04-12 18:43:09,51.7102,143.2326,26.38,95,100,13.85
466,Bambanglipuro,ID,2022-04-12 18:43:09,-7.95,110.2833,75.72,87,34,3.87
467,Canchungo,GW,2022-04-12 18:43:10,12.0672,-16.0333,86.13,61,99,10.96
468,Andenes,NO,2022-04-12 18:43:10,69.3143,16.1194,35.92,80,75,4.61
469,Cotonou,BJ,2022-04-12 18:40:51,6.3654,2.4183,83.62,78,69,13.38
470,Caloundra,AU,2022-04-12 18:43:11,-26.8,153.1333,68.9,91,51,9.84
471,Lexington,US,2022-04-12 18:39:13,37.9887,-84.4777,69.33,80,100,16.11
472,Ambilobe,MG,2022-04-12 18:43:11,-13.2,49.05,74.07,89,64,3.56
473,Zhaotong,CN,2022-04-12 18:43:12,27.3167,103.7167,51.96,87,0,3.56
474,Inhambane,MZ,2022-04-12 18:43:12,-23.865,35.3833,78.78,89,20,0.0
475,Prince Rupert,CA,2022-04-12 18:40:10,54.3161,-130.3201,37.49,23,0,27.63
476,Novoagansk,RU,2022-04-12 18:43:13,61.9449,76.6625,33.22,97,100,8.25
477,Melo,UY,2022-04-12 18:43:13,-32.3667,-54.1833,77.18,32,99,7.2
478,Mitsamiouli,KM,2022-04-12 18:43:14,-11.3847,43.2844,80.89,83,20,6.91
479,Guano,EC,2022-04-12 18:43:14,-1.5833,-78.6333,62.96,63,75,20.71
480,Laela,TZ,2022-04-12 18:43:15,-8.5667,32.05,60.85,94,100,3.47
481,Matagami,CA,2022-04-12 18:43:15,49.7502,-77.6328,44.71,31,75,25.32
482,Ugoofaaru,MV,2022-04-12 18:43:16,5.6667,73.0,84.2,71,53,6.8
483,Olovyannaya,RU,2022-04-12 18:43:16,50.95,115.5667,30.27,61,80,1.72
484,Harper,LR,2022-04-12 18:43:17,4.375,-7.7169,81.28,82,100,7.76
485,Todos Santos,MX,2022-04-12 18:43:17,23.45,-110.2167,66.43,74,4,13.6
486,Kysyl-Syr,RU,2022-04-12 18:43:18,63.8986,122.7617,-3.6,100,100,2.86
487,Petropavlovsk-Kamchatskiy,RU,2022-04-12 18:43:18,53.0452,158.6483,21.79,74,0,8.95
488,Kilindoni,TZ,2022-04-12 18:43:18,-7.9139,39.6668,81.59,76,100,10.74
489,Zalantun,CN,2022-04-12 18:43:19,48.0,122.7167,33.33,38,59,5.32
490,Capoterra,IT,2022-04-12 18:43:19,39.1763,8.9718,60.58,75,75,17.27
491,Smolenka,RU,2022-04-12 18:43:20,52.1352,113.4974,22.95,86,100,0.0
492,Mulchen,CL,2022-04-12 18:43:20,-37.7167,-72.2333,65.32,29,0,8.68
493,Banff,CA,2022-04-12 18:39:46,51.1762,-115.5698,16.18,53,100,6.91
494,Sidney,AU,2022-04-12 18:40:18,-33.8679,151.2073,63.7,86,75,19.57
495,Biala Podlaska,PL,2022-04-12 18:43:21,52.0324,23.1165,40.96,60,3,5.32
496,Sabang,ID,2022-04-12 18:43:21,5.8933,95.3214,83.21,73,26,9.17
497,Ginda,IN,2022-04-12 18:43:22,30.6945,78.4932,60.84,30,48,7.7
498,Ampanihy,MG,2022-04-12 18:44:22,-24.7,44.75,76.44,64,92,12.66
499,Aksu,CN,2022-04-12 18:44:23,41.1231,80.2644,64.26,26,100,4.54
500,Faanui,PF,2022-04-12 18:44:24,-16.4833,-151.75,82.15,72,8,15.66
501,Luau,AO,2022-04-12 18:44:24,-10.7073,22.2247,70.93,75,93,3.65
502,Juazeiro,BR,2022-04-12 18:44:24,-9.4117,-40.4986,91.58,40,20,9.93
503,Oranjemund,NA,2022-04-12 18:44:25,-28.55,16.4333,62.96,79,4,7.31
504,Taltal,CL,2022-04-12 18:44:25,-25.4,-70.4833,65.68,67,19,7.63
505,Provideniya,RU,2022-04-12 18:44:26,64.3833,-173.3,19.87,92,100,17.38
506,Abha,SA,2022-04-12 18:44:06,18.2164,42.5053,69.62,46,0,4.61
507,Zwedru,LR,2022-04-12 18:44:26,6.0667,-8.1281,76.23,94,96,4.34
508,Maple Creek,CA,2022-04-12 18:44:27,49.9168,-109.4848,15.85,62,100,17.27
509,Esna,EG,2022-04-12 18:44:27,25.2934,32.554,78.82,18,2,19.08
510,Saratovskaya,RU,2022-04-12 18:44:27,44.7103,39.2244,45.66,87,100,13.06
511,Nechi,CO,2022-04-12 18:44:28,8.0942,-74.7757,92.23,57,71,1.45
512,Blagoveshchenka,RU,2022-04-12 18:44:28,52.8333,79.8667,38.1,81,0,13.11
513,Sandy Bay,AU,2022-04-12 18:44:29,-42.913,147.3532,52.3,84,7,6.91
514,Thinadhoo,MV,2022-04-12 18:44:29,0.5333,72.9333,84.09,68,17,11.77
515,Goundi,TD,2022-04-12 18:44:30,9.3627,17.366,84.16,50,100,4.63
516,Maharajganj,IN,2022-04-12 18:44:30,27.1333,83.5667,83.14,41,100,6.29
517,Soyo,AO,2022-04-12 18:44:30,-6.1349,12.3689,79.39,88,100,6.64
518,Kangasala,FI,2022-04-12 18:44:31,61.4638,24.076,39.47,94,43,5.3
519,Lorengau,PG,2022-04-12 18:44:31,-2.0226,147.2712,80.08,78,15,5.95
520,Champerico,GT,2022-04-12 18:44:32,14.3,-91.9167,95.54,57,61,11.48
521,Nenjiang,CN,2022-04-12 18:44:32,49.1833,125.2167,32.0,68,31,3.76
522,Outjo,NA,2022-04-12 18:44:32,-20.1167,16.15,70.63,60,100,5.59
523,Sulangan,PH,2022-04-12 18:44:33,11.1373,123.7228,77.92,86,100,20.36
524,Xiongyue,CN,2022-04-12 18:44:33,40.1774,122.1228,46.31,48,100,9.69
525,Carnarvon,AU,2022-04-12 18:44:34,-24.8667,113.6333,66.27,68,0,10.36
526,Ponta Delgada,PT,2022-04-12 18:44:34,37.7333,-25.6667,63.32,82,40,10.36
527,San-Pedro,CI,2022-04-12 18:44:34,4.7485,-6.6363,80.44,86,100,7.94
528,Araouane,ML,2022-04-12 18:44:35,18.9048,-3.5265,91.85,7,38,8.34
529,Fort Nelson,CA,2022-04-12 18:44:35,58.8053,-122.7002,13.59,48,75,9.22
530,Ahipara,NZ,2022-04-12 18:44:36,-35.1667,173.1667,65.77,77,100,14.2
531,Veraval,IN,2022-04-12 18:44:36,20.9,70.3667,80.19,76,0,8.84
532,Lingao,CN,2022-04-12 18:44:36,19.9103,109.6859,74.03,87,70,3.85
533,Odweyne,SO,2022-04-12 18:44:37,9.4092,45.064,78.94,42,4,10.16
534,Xuddur,SO,2022-04-12 18:44:37,4.1213,43.8894,88.41,34,100,8.08
535,Havoysund,NO,2022-04-12 18:44:38,70.9963,24.6622,30.43,68,100,16.33
536,Solikamsk,RU,2022-04-12 18:39:50,59.6196,56.7729,38.66,89,24,6.15
537,Lubao,PH,2022-04-12 18:44:38,14.9167,120.55,77.07,82,97,2.21
538,Richards Bay,ZA,2022-04-12 18:44:39,-28.783,32.0377,71.65,91,79,7.43
539,Totness,SR,2022-04-12 18:44:39,5.8833,-56.3167,81.93,72,69,12.66
540,Sola,VU,2022-04-12 18:44:39,-13.8833,167.55,81.75,66,65,6.93
541,Naze,JP,2022-04-12 18:44:40,28.3667,129.4833,67.12,90,10,6.29
542,San Ramon,US,2022-04-12 18:41:34,37.7799,-121.978,57.92,43,0,17.27
543,Kampene,CD,2022-04-12 18:44:40,-3.6,26.6667,72.09,90,100,1.68
544,Korla,CN,2022-04-12 18:45:41,41.7597,86.1469,59.81,18,100,11.92
545,Kozhva,RU,2022-04-12 18:45:41,65.1073,57.0459,35.29,100,100,5.39
546,Abapo,BO,2022-04-12 18:45:41,-18.8333,-63.4667,79.57,62,88,4.0
547,Matara,LK,2022-04-12 18:45:42,5.9485,80.5353,78.37,88,100,4.27
548,Coquimbo,CL,2022-04-12 18:43:16,-29.9533,-71.3436,63.79,67,5,7.2
549,De-Kastri,RU,2022-04-12 18:45:42,51.4667,140.7833,26.22,96,100,8.97
550,Bahia Honda,CU,2022-04-12 18:45:43,22.9036,-83.1592,84.07,44,3,12.71
551,Itacarambi,BR,2022-04-12 18:45:43,-15.1022,-44.0919,92.19,35,70,4.29
552,San Cristobal,VE,2022-04-12 18:45:11,7.7669,-72.225,82.58,55,34,6.58
553,Westport,US,2022-04-12 18:45:11,41.1415,-73.3579,70.29,53,0,14.97
554,Pudem,RU,2022-04-12 18:45:44,58.3044,52.1675,35.69,99,94,4.23
555,Vysha,RU,2022-04-12 18:45:45,53.8477,42.3777,52.52,77,100,6.24
556,Juye,CN,2022-04-12 18:45:45,35.3947,116.0883,49.71,33,100,7.65
557,Oromocto,CA,2022-04-12 18:45:45,45.8351,-66.4792,53.53,49,100,5.75
558,Kupang,ID,2022-04-12 18:45:46,-10.1667,123.5833,77.05,85,50,3.6
559,Poum,NC,2022-04-12 18:45:46,-20.2333,164.0167,77.74,68,5,17.18
560,Fairmont,US,2022-04-12 18:45:47,39.4851,-80.1426,68.7,74,100,1.01
561,Synya,RU,2022-04-12 18:45:47,65.3718,58.0387,36.95,99,100,7.47
562,Skjervoy,NO,2022-04-12 18:45:47,70.0311,20.9714,32.0,86,100,5.46
563,Petropavl,KZ,2022-04-12 18:45:48,54.8753,69.1628,45.61,48,100,15.95
564,Puerto Baquerizo Moreno,EC,2022-04-12 18:45:48,-0.9,-89.6,85.19,70,20,13.8
565,Mount Gambier,AU,2022-04-12 18:45:49,-37.8333,140.7667,39.11,87,0,0.0
566,Baker City,US,2022-04-12 18:45:49,44.7749,-117.8344,36.59,54,100,21.85
567,Otjiwarongo,NA,2022-04-12 18:45:49,-20.4637,16.6477,66.97,69,100,5.95
568,Saint-Pierre,RE,2022-04-12 18:45:50,-21.3393,55.4781,76.91,83,75,17.27
569,Mnogovershinnyy,RU,2022-04-12 18:45:50,53.9353,139.9242,14.31,97,100,3.24
570,Wanxian,CN,2022-04-12 18:45:51,30.8039,108.3897,59.88,92,4,3.4
571,Parkes,AU,2022-04-12 18:45:52,-33.1333,148.1833,52.36,78,97,4.36
572,Creemore,CA,2022-04-12 18:45:52,44.327,-80.1075,64.6,36,19,8.14
573,Satara,IN,2022-04-12 18:45:53,17.6833,73.9833,82.31,41,100,2.84
574,Severiano Melo,BR,2022-04-12 18:45:53,-5.7772,-37.9578,92.01,43,88,8.59
575,Bollnas,SE,2022-04-12 18:45:53,61.3482,16.3946,31.96,92,100,2.53
576,Ciudad Bolivar,VE,2022-04-12 18:45:54,8.1222,-63.5497,97.59,30,97,11.45
577,Constitucion,CL,2022-04-12 18:45:54,-35.3333,-72.4167,63.05,50,92,18.37
578,Strezhevoy,RU,2022-04-12 18:45:20,60.7333,77.5889,30.88,99,97,3.74
579,Port Lincoln,AU,2022-04-12 18:45:10,-34.7333,135.8667,63.39,77,24,14.2
580,Pascagoula,US,2022-04-12 18:45:55,30.3658,-88.5561,80.56,74,75,14.97
581,Shenjiamen,CN,2022-04-12 18:45:55,29.9576,122.298,61.61,98,100,12.86
582,Cochabamba,BO,2022-04-12 18:44:22,-17.3895,-66.1568,82.15,20,20,4.61
583,Cumberland,US,2022-04-12 18:45:09,35.0502,-78.8664,84.49,33,0,18.41
584,Antofagasta,CL,2022-04-12 18:43:27,-23.65,-70.4,65.37,72,6,9.08
585,Krasnoselkup,RU,2022-04-12 18:45:56,65.7,82.4667,33.33,98,100,16.62
